bond_handle,bond_name,nomenclature,category,subcategory,project,location,date_allocation,date_disbursement,allocation_currency,allocated_allocation_currency,disbursed_allocation_currency,bond_currency,disbursed_bond_currency,disbursed_usd,refinancing,cofinancing_percentage
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 4 - MT (EMT),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,1494447.56,1494447.56,BRL,1494447.56,265462,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 4 - RO (CERON),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,1660497.29,1660497.29,BRL,1660497.29,294958,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 4 - RO (CERON),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,1660497.29,1660497.29,BRL,1660497.29,294958,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 4 - RR (Boa Vista),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,622686.48,622686.48,BRL,622686.48,110609,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 4 - RR (Boa Vista),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,622686.48,622686.48,BRL,622686.48,110609,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - BA (COELBA),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,1531748.59,1531748.59,BRL,1531748.59,272088,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - BA (COELBA),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,1531748.59,1531748.59,BRL,1531748.59,272088,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - CE (ENEL CE),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,1168966.03,1168966.03,BRL,1168966.03,207646,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - CE (ENEL CE),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,1168966.03,1168966.03,BRL,1168966.03,207646,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - DF (CEB),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,2640188.56,2640188.56,BRL,2640188.56,468983,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - DF (CEB),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,2640188.56,2640188.56,BRL,2640188.56,468983,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - GO (ENEL GO),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,436210.79,436210.79,BRL,436210.79,77485,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - GO (ENEL GO),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,436210.79,436210.79,BRL,436210.79,77485,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - MA (CEMAR),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,443400.91,443400.91,BRL,443400.91,78762,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - MA (CEMAR),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,443400.91,443400.91,BRL,443400.91,78762,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - MT (EMT),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,56795.7,56795.7,BRL,56795.7,10088,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - MT (EMT),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,56795.7,56795.7,BRL,56795.7,10088,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - PR (COPEL),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,942698.75,942698.75,BRL,942698.75,167453,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - PR (COPEL),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,942698.75,942698.75,BRL,942698.75,167453,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - RJ (ENEL RJ),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,199710.92,199710.92,BRL,199710.92,35475,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - RJ (ENEL RJ),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,199710.92,199710.92,BRL,199710.92,35475,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - SC (CELESC) - USINA 1,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,171320.17,171320.17,BRL,171320.17,30432,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - SC (CELESC) - USINA 1,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,171320.17,171320.17,BRL,171320.17,30432,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - SC (CELESC) - USINA 2,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,523103.42,523103.42,BRL,523103.42,92920,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - SC (CELESC) - USINA 2,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,523103.42,523103.42,BRL,523103.42,92920,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - SP (CPFL Paulista),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,425600.72,425600.72,BRL,425600.72,75600,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - SP (CPFL Paulista),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,425600.72,425600.72,BRL,425600.72,75600,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - SP (EDP SP) - USINA 1,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,752424.65,752424.65,BRL,752424.65,133655,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - SP (EDP SP) - USINA 1,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,752424.65,752424.65,BRL,752424.65,133655,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - SP (EDP SP) - USINA 2,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,1125376.74,1125376.74,BRL,1125376.74,199903,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - SP (EDP SP) - USINA 2,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,1125376.74,1125376.74,BRL,1125376.74,199903,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - SP (ELETROPAULO) - USINA 2,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,9287955.49,9287955.49,BRL,9287955.49,1649842,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - SP (ELETROPAULO) - USINA 2,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,9287955.49,9287955.49,BRL,9287955.49,1649842,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 6 - SP (ELETROPAULO) - USINA 1,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,2266848.64,2266848.64,BRL,2266848.64,402666,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 6 - SP (ELETROPAULO) - USINA 1,Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,2266848.64,2266848.64,BRL,2266848.64,402666,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 7 - PE (CELPE),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,3182018.17,3182018.17,BRL,3182018.17,565229,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 7 - PE (CELPE),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,3182018.17,3182018.17,BRL,3182018.17,565229,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,Climate Bonds Initiative Project Classification,Energy,Solar,UFV E1 7 - SP (CPFL PIR.),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,7544433.33,7544433.33,BRL,7544433.33,1340136,FALSE,1
5e83524c4bff46698146fad15dedc311,E1 ENERGIA GREEN BOND,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,UFV E1 7 - SP (CPFL PIR.),Brazil,2021-03-15T00:00:00Z,2021-03-15T00:00:00Z,BRL,7544433.33,7544433.33,BRL,7544433.33,1340136,FALSE,1
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Protected agriculture,Mexico,2020-06-26T00:00:00Z,2021-01-08T00:00:00Z,MXN,254444552,254444552,MXN,254444552,11076532,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Protected agriculture,Mexico,2020-06-26T00:00:00Z,2021-01-08T00:00:00Z,MXN,254444552,254444552,MXN,254444552,11076532,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Greenhouses,Mexico,2020-06-26T00:00:00Z,2021-01-15T00:00:00Z,MXN,2327122113,2327122113,MXN,2327122113,101304752,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Greenhouses,Mexico,2020-06-26T00:00:00Z,2021-01-15T00:00:00Z,MXN,2327122113,2327122113,MXN,2327122113,101304752,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Conservation tillage,Mexico,2020-06-26T00:00:00Z,2020-10-22T00:00:00Z,MXN,1883954,1883954,MXN,1883954,82013,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Conservation tillage,Mexico,2020-06-26T00:00:00Z,2020-10-22T00:00:00Z,MXN,1883954,1883954,MXN,1883954,82013,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Macro tunnel,Mexico,2020-06-26T00:00:00Z,2021-01-20T00:00:00Z,MXN,167877790,167877790,MXN,167877790,7308090,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Macro tunnel,Mexico,2020-06-26T00:00:00Z,2021-01-20T00:00:00Z,MXN,167877790,167877790,MXN,167877790,7308090,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Land-use,Agriculture,Shade production (Coffe),Mexico,2020-06-26T00:00:00Z,2020-07-16T00:00:00Z,MXN,2000000,2000000,MXN,2000000,87064,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Environmental management,Agriculture,Shade production (Coffe),Mexico,2020-06-26T00:00:00Z,2020-07-16T00:00:00Z,MXN,2000000,2000000,MXN,2000000,87064,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Water,Treatment,Water purification equipment,Mexico,2020-06-26T00:00:00Z,2020-06-15T00:00:00Z,MXN,26192634,26192634,MXN,26192634,1140223,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Water and wastewater,Infrastructure,Water purification equipment,Mexico,2020-06-26T00:00:00Z,2020-06-15T00:00:00Z,MXN,26192634,26192634,MXN,26192634,1140223,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Bioenergy,Biodigesters,Mexico,2020-06-26T00:00:00Z,2021-02-22T00:00:00Z,MXN,55161931,55161931,MXN,55161931,2401320,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Biodigesters,Mexico,2020-06-26T00:00:00Z,2021-02-22T00:00:00Z,MXN,55161931,55161931,MXN,55161931,2401320,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Solar,Solar energy equipment,Mexico,2020-06-26T00:00:00Z,2021-02-08T00:00:00Z,MXN,20170452,20170452,MXN,20170452,878064,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Solar energy equipment,Mexico,2020-06-26T00:00:00Z,2021-02-08T00:00:00Z,MXN,20170452,20170452,MXN,20170452,878064,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Solar,Solar thermal systems,Mexico,2020-06-26T00:00:00Z,2021-03-22T00:00:00Z,MXN,9072000,9072000,MXN,9072000,394924,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Solar thermal systems,Mexico,2020-06-26T00:00:00Z,2021-03-22T00:00:00Z,MXN,9072000,9072000,MXN,9072000,394924,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Bioenergy,Efficient boilers,Mexico,2020-06-26T00:00:00Z,2021-01-28T00:00:00Z,MXN,19393939,19393939,MXN,19393939,844261,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Energy efficiency,Appliances,Efficient boilers,Mexico,2020-06-26T00:00:00Z,2021-01-28T00:00:00Z,MXN,19393939,19393939,MXN,19393939,844261,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Bioenergy,Cogeneration of energy equipment,Mexico,2020-06-26T00:00:00Z,2021-01-22T00:00:00Z,MXN,29072126,29072126,MXN,29072126,1265574,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Energy efficiency,Appliances,Cogeneration of energy equipment,Mexico,2020-06-26T00:00:00Z,2021-01-22T00:00:00Z,MXN,29072126,29072126,MXN,29072126,1265574,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Transmission,LED luminaires,Mexico,2020-06-26T00:00:00Z,2020-11-30T00:00:00Z,MXN,50419200,50419200,MXN,50419200,2194859,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Energy efficiency,Appliances,LED luminaires,Mexico,2020-06-26T00:00:00Z,2020-11-30T00:00:00Z,MXN,50419200,50419200,MXN,50419200,2194859,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Storage,Cooling system modernisation,Mexico,2020-06-26T00:00:00Z,2021-02-16T00:00:00Z,MXN,37730261,37730261,MXN,37730261,1642481,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Energy efficiency,Appliances,Cooling system modernisation,Mexico,2020-06-26T00:00:00Z,2021-02-16T00:00:00Z,MXN,37730261,37730261,MXN,37730261,1642481,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,Climate Bonds Initiative Project Classification,Energy,Transmission,Efficient pumping systems,Mexico,2020-06-26T00:00:00Z,2020-08-07T00:00:00Z,MXN,2809242,2809242,MXN,2809242,122292,TRUE,0.8
a70a185c981f45a483e6d1f133ccf7d2,FEFA 20V,ICMA Green Bonds Principles Project Categories,Energy efficiency,Appliances,Efficient pumping systems,Mexico,2020-06-26T00:00:00Z,2020-08-07T00:00:00Z,MXN,2809242,2809242,MXN,2809242,122292,TRUE,0.8
a0bc4c5a1c144c07bd4a964abff5f34f,ISA GB2020 Tramo 14,Climate Bonds Initiative Project Classification,Energy,Transmission,Proyectos Verdes Elegibles 2020,Colombia,2020-08-13T00:00:00Z,2020-09-18T00:00:00Z,COP,299997669786,299997669786,COP,299997669786,79879878,FALSE,0.7
a0bc4c5a1c144c07bd4a964abff5f34f,ISA GB2020 Tramo 14,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Proyectos Verdes Elegibles 2020,Colombia,2020-08-13T00:00:00Z,2020-09-18T00:00:00Z,COP,299997669786,299997669786,COP,299997669786,79879878,FALSE,0.7
a0bc4c5a1c144c07bd4a964abff5f34f,ISA GB2020 Tramo 14,Climate Bonds Initiative Project Classification,Energy,Transmission,Proyecto CECO - Línea de Transmisión Cerromatoso - Chinú - Copey a 500 kV,Colombia,2020-08-13T00:00:00Z,2020-09-18T00:00:00Z,COP,245409890324,245409890324,COP,245409890324,65344881,FALSE,0.59
a0bc4c5a1c144c07bd4a964abff5f34f,ISA GB2020 Tramo 14,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Proyecto CECO - Línea de Transmisión Cerromatoso - Chinú - Copey a 500 kV,Colombia,2020-08-13T00:00:00Z,2020-09-18T00:00:00Z,COP,245409890324,245409890324,COP,245409890324,65344881,FALSE,0.59
a0bc4c5a1c144c07bd4a964abff5f34f,ISA GB2020 Tramo 14,Climate Bonds Initiative Project Classification,Energy,Transmission,"Proyecto COCU-
Interconexión Cuestecitas – Copey – Fundación 500/220 mil voltios",Colombia,2020-08-13T00:00:00Z,2021-07-19T00:00:00Z,COP,54587779462,54587779462,COP,54587779462,14534997,FALSE,0.11
a0bc4c5a1c144c07bd4a964abff5f34f,ISA GB2020 Tramo 14,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,"Proyecto COCU-
Interconexión Cuestecitas – Copey – Fundación 500/220 mil voltios",Colombia,2020-08-13T00:00:00Z,2021-07-19T00:00:00Z,COP,54587779462,54587779462,COP,54587779462,14534997,FALSE,0.11
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Solar Project I,Chile,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,134378757,134378757,USD,134378757,134378757,FALSE,0.47
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Solar Project I,Chile,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,23799000,23799000,USD,23799000,23799000,FALSE,0.47
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Solar Project I,Chile,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,134378757,134378757,USD,134378757,134378757,FALSE,0.47
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Solar Project I,Chile,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,23799000,23799000,USD,23799000,23799000,FALSE,0.47
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,EU Taxonomy Green Bonds Standard,Other,Unspecified,Solar Project I,Chile,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,134378757,134378757,USD,134378757,134378757,FALSE,0.47
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,EU Taxonomy Green Bonds Standard,Other,Unspecified,Solar Project I,Chile,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,23799000,23799000,USD,23799000,23799000,FALSE,0.47
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ISO,Other,Unspecified,Solar Project I,Chile,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,134378757,134378757,USD,134378757,134378757,FALSE,0.47
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ISO,Other,Unspecified,Solar Project I,Chile,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,23799000,23799000,USD,23799000,23799000,FALSE,0.47
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Solar Project II,Colombia,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,17995281,17995281,USD,17995281,17995281,FALSE,0.41
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,Climate Bonds Initiative Project Classification,Energy,Solar,Solar Project II,Colombia,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,1195000,1195000,USD,1195000,1195000,FALSE,0.41
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Solar Project II,Colombia,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,17995281,17995281,USD,17995281,17995281,FALSE,0.41
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Solar Project II,Colombia,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,1195000,1195000,USD,1195000,1195000,FALSE,0.41
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,EU Taxonomy Green Bonds Standard,Other,Unspecified,Solar Project II,Colombia,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,17995281,17995281,USD,17995281,17995281,FALSE,0.41
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,EU Taxonomy Green Bonds Standard,Other,Unspecified,Solar Project II,Colombia,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,1195000,1195000,USD,1195000,1195000,FALSE,0.41
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ISO,Other,Unspecified,Solar Project II,Colombia,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,17995281,17995281,USD,17995281,17995281,FALSE,0.41
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ISO,Other,Unspecified,Solar Project II,Colombia,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,1195000,1195000,USD,1195000,1195000,FALSE,0.41
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,Climate Bonds Initiative Project Classification,Energy,Wind,Wind Projects,Chile,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,130226738,130226738,USD,130226738,130226738,FALSE,0.54
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,Climate Bonds Initiative Project Classification,Energy,Wind,Wind Projects,Chile,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,142404000,142404000,USD,142404000,142404000,FALSE,0.54
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Wind Projects,Chile,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,130226738,130226738,USD,130226738,130226738,FALSE,0.54
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,Wind Projects,Chile,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,142404000,142404000,USD,142404000,142404000,FALSE,0.54
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,EU Taxonomy Green Bonds Standard,Other,Unspecified,Wind Projects,Chile,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,130226738,130226738,USD,130226738,130226738,FALSE,0.54
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,EU Taxonomy Green Bonds Standard,Other,Unspecified,Wind Projects,Chile,2019-12-31T00:00:00Z,2019-12-31T00:00:00Z,USD,142404000,142404000,USD,142404000,142404000,FALSE,0.54
826fb91751eb4970ac578c6e8f0929fc,AES Gener Green Bond,ISO,Other,Unspecified,Wind Projects,Chile,2021-09-30T00:00:00Z,2021-09-30T00:00:00Z,USD,130226738,130226738,USD,130226738,130226738,FALSE,0.54
