bond_handle,bond_name,nomenclature,category,subcategory,project,location,indicator,unit,planned_value,measured_value,can_be_aggregated,methodology_code,measurement_period_start,measurement_period_end
72b244fd46b444aba44095c0ca650e2f,Klabin 2049,ICMA Green Bonds Principles Project Categories,Eco-efficient economy,Packaging,Design of products adapted to the circular economy,Brazil,t chemicals reduced,metric ton,NA,720,TRUE,NA,2019-07-01T00:00:00Z,2020-06-30T00:00:00Z
72b244fd46b444aba44095c0ca650e2f,Klabin 2049,Climate Bonds Initiative Project Classification,Other,Unspecified,Design of products adapted to the circular economy,Brazil,t chemicals reduced,metric ton,NA,720,TRUE,NA,2019-07-01T00:00:00Z,2020-06-30T00:00:00Z
72b244fd46b444aba44095c0ca650e2f,Klabin 2049,ICMA Green Bonds Principles Project Categories,Eco-efficient economy,Packaging,Design of products adapted to the circular economy,Brazil,# paper packaging trays used,unit,NA,325000,TRUE,NA,2019-07-01T00:00:00Z,2020-06-30T00:00:00Z
72b244fd46b444aba44095c0ca650e2f,Klabin 2049,Climate Bonds Initiative Project Classification,Other,Unspecified,Design of products adapted to the circular economy,Brazil,# paper packaging trays used,unit,NA,325000,TRUE,NA,2019-07-01T00:00:00Z,2020-06-30T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,ISO,Other,Unspecified,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,EU Taxonomy Green Bonds Standard,Other,Unspecified,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,ICMA Green Bonds Principles Project Categories,Renewable energy,Products,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,Climate Bonds Initiative Project Classification,Energy,Hydro,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,ISO,Other,Unspecified,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,EU Taxonomy Green Bonds Standard,Other,Unspecified,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,ICMA Green Bonds Principles Project Categories,Renewable energy,Products,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,Climate Bonds Initiative Project Classification,Energy,Hydro,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,ISO,Other,Unspecified,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2025-01-01T00:00:00Z,2025-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,EU Taxonomy Green Bonds Standard,Other,Unspecified,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2025-01-01T00:00:00Z,2025-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,ICMA Green Bonds Principles Project Categories,Renewable energy,Products,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2025-01-01T00:00:00Z,2025-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,Climate Bonds Initiative Project Classification,Energy,Hydro,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2025-01-01T00:00:00Z,2025-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,ISO,Other,Unspecified,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2026-01-01T00:00:00Z,2026-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,EU Taxonomy Green Bonds Standard,Other,Unspecified,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2026-01-01T00:00:00Z,2026-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,ICMA Green Bonds Principles Project Categories,Renewable energy,Products,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2026-01-01T00:00:00Z,2026-12-31T00:00:00Z
9b5072c9c8a74de999ff58ac7a32f456,Debêntures 12.431 - Central Hidrelétrica Sucuri,Climate Bonds Initiative Project Classification,Energy,Hydro,CGH Sucuri,Brazil,MWh renewable energy generation,megawatt-hour,15800,NA,TRUE,NA,2026-01-01T00:00:00Z,2026-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 1,Colombia,tCO2e avoided,metric ton,NA,4653.49,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 1,Colombia,tCO2e avoided,metric ton,NA,4653.49,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 2,Colombia,tCO2e avoided,metric ton,NA,1704.94,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 2,Colombia,tCO2e avoided,metric ton,NA,1704.94,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 4,Colombia,tCO2e avoided,metric ton,NA,32093.03,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 4,Colombia,tCO2e avoided,metric ton,NA,32093.03,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 7,Colombia,tCO2e avoided,metric ton,NA,30134.85,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 7,Colombia,tCO2e avoided,metric ton,NA,30134.85,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 8,Colombia,tCO2e avoided,metric ton,NA,7438.54,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 8,Colombia,tCO2e avoided,metric ton,NA,7438.54,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,# renewable energy generators serviced,unit,NA,522,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,# renewable energy generators serviced,unit,NA,522,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,# renewable energy generators serviced,unit,NA,599,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,# renewable energy generators serviced,unit,NA,599,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,# renewable energy generators serviced,unit,NA,601,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,# renewable energy generators serviced,unit,NA,601,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,# renewable energy generators serviced,unit,NA,688,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,# renewable energy generators serviced,unit,NA,688,TRUE,NA,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,# renewable energy generators serviced,unit,NA,795,TRUE,NA,2021-01-01T00:00:00Z,2021-09-30T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,ICMA Green Bonds Principles Project Categories,Renewable energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,% revenue green users,percent,NA,2,FALSE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
2713ee8efde4440b875f3a181f33a9f4,ISA CTEEP - 7ª Emissão,Climate Bonds Initiative Project Classification,Energy,Transmission,Interligação Elétrica Itaúnas S.A. - 7°,Brazil,% revenue green users,percent,NA,2,FALSE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,GB 1 Proyecto 3,Colombia,m² green building area,square meter,NA,35218,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Buildings,Commercial,GB 1 Proyecto 3,Colombia,m² green building area,square meter,NA,35218,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,GB 1 Proyecto 9,Colombia,m² green building area,square meter,NA,250000,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Buildings,Commercial,GB 1 Proyecto 9,Colombia,m² green building area,square meter,NA,250000,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,GB 1 Proyecto 11,Colombia,m² green building area,square meter,NA,14691,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Buildings,Commercial,GB 1 Proyecto 11,Colombia,m² green building area,square meter,NA,14691,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,GB 1 Proyecto 12,Colombia,m² green building area,square meter,NA,7141,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Buildings,Commercial,GB 1 Proyecto 12,Colombia,m² green building area,square meter,NA,7141,TRUE,NA,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 1,Colombia,tCO2e avoided,metric ton,NA,4653.49,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 1,Colombia,tCO2e avoided,metric ton,NA,4653.49,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 2,Colombia,tCO2e avoided,metric ton,NA,1704.94,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 2,Colombia,tCO2e avoided,metric ton,NA,1704.94,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 4,Colombia,tCO2e avoided,metric ton,NA,32093.03,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 4,Colombia,tCO2e avoided,metric ton,NA,32093.03,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 7,Colombia,tCO2e avoided,metric ton,NA,30134.85,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 7,Colombia,tCO2e avoided,metric ton,NA,30134.85,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 8,Colombia,tCO2e avoided,metric ton,NA,7438.54,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 8,Colombia,tCO2e avoided,metric ton,NA,7438.54,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,GB 1 Proyecto 3,Colombia,m² green building area,square meter,NA,35218,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Buildings,Commercial,GB 1 Proyecto 3,Colombia,m² green building area,square meter,NA,35218,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,GB 1 Proyecto 9,Colombia,m² green building area,square meter,NA,250000,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Buildings,Commercial,GB 1 Proyecto 9,Colombia,m² green building area,square meter,NA,250000,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,GB 1 Proyecto 11,Colombia,m² green building area,square meter,NA,14691,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Buildings,Commercial,GB 1 Proyecto 11,Colombia,m² green building area,square meter,NA,14691,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,GB 1 Proyecto 12,Colombia,m² green building area,square meter,NA,7141,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Buildings,Commercial,GB 1 Proyecto 12,Colombia,m² green building area,square meter,NA,7141,TRUE,NA,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 1,Colombia,tCO2e avoided,metric ton,NA,4653.49,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 1,Colombia,tCO2e avoided,metric ton,NA,4653.49,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 2,Colombia,tCO2e avoided,metric ton,NA,1704.94,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 2,Colombia,tCO2e avoided,metric ton,NA,1704.94,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 4,Colombia,tCO2e avoided,metric ton,NA,32093.03,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 4,Colombia,tCO2e avoided,metric ton,NA,32093.03,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 7,Colombia,tCO2e avoided,metric ton,NA,30134.85,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 7,Colombia,tCO2e avoided,metric ton,NA,30134.85,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Renewable energy,Generation,GB 1 Proyecto 8,Colombia,tCO2e avoided,metric ton,NA,7438.54,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Energy,Hydro,GB 1 Proyecto 8,Colombia,tCO2e avoided,metric ton,NA,7438.54,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,ICMA Green Bonds Principles Project Categories,Green buildings,Commercial,GB 1 Proyecto 3,Colombia,m² green building area,square meter,NA,35218,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
1fd5c178da6148569a42c52f45981714,Bancolombia Bono Verde 1,Climate Bonds Initiative Project Classification,Buildings,Commercial,GB 1 Proyecto 3,Colombia,m² green building area,square meter,NA,35218,TRUE,NA,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z
